FlightDate,Airline,Dep_Airport,Arr_Airport,DepTime_label,Distance_type,Dep_Delay,Predicted_Delay,Delay_Probability,Buffer_No_Connections,Buffer_With_Connections,Residual_Delay_Baseline,Residual_Delay_Optimized,Cost_Baseline,Cost_Optimized,Cost_Saving,Has_Connection
2023-01-01,Alaska Airlines Inc.,SAN,AUS,Afternoon,Short Haul,29.0,29.04,0.4352,29.04,29.04,29.0,0.0,87.0,29.04,57.96,False
2023-01-01,Alaska Airlines Inc.,SAN,PDX,Afternoon,Short Haul,25.0,29.04,0.4352,29.04,29.04,25.0,0.0,75.0,29.04,45.96,True
2023-01-01,Alaska Airlines Inc.,SAN,SEA,Morning,Short Haul,-2.0,24.65,0.3417,24.65,24.65,0.0,0.0,0.0,24.65,-24.65,True
2023-01-01,Alaska Airlines Inc.,SAN,MCO,Morning,Medium Haul,43.0,25.2,0.4127,25.2,25.2,43.0,17.8,129.0,78.6,50.4,False
2023-01-01,Alaska Airlines Inc.,SAN,EWR,Morning,Medium Haul,3.0,25.2,0.4127,25.2,25.2,3.0,0.0,9.0,25.2,-16.2,True
2023-01-01,Alaska Airlines Inc.,PDX,SNA,Evening,Short Haul,55.0,28.78,0.3663,28.78,15.96,55.0,39.04,165.0,133.09,31.91,False
2023-01-01,Alaska Airlines Inc.,SAN,OGG,Morning,Medium Haul,19.0,25.2,0.4127,25.2,25.2,19.0,0.0,57.0,25.2,31.8,False
2023-01-01,Alaska Airlines Inc.,SAN,HNL,Morning,Medium Haul,87.0,25.2,0.4127,25.2,25.2,87.0,61.8,261.0,210.6,50.4,False
2023-01-01,Alaska Airlines Inc.,SAN,KOA,Morning,Medium Haul,122.0,25.2,0.4127,25.2,25.2,122.0,96.8,366.0,315.6,50.4,False
2023-01-01,Alaska Airlines Inc.,BUR,SEA,Evening,Short Haul,0.0,24.25,0.3422,24.25,24.25,0.0,0.0,0.0,24.25,-24.25,False
2023-01-01,Alaska Airlines Inc.,BUR,SEA,Afternoon,Short Haul,32.0,24.95,0.309,24.95,24.95,32.0,7.05,96.0,46.09,49.91,False
2023-01-01,Alaska Airlines Inc.,SAN,BOS,Morning,Medium Haul,-8.0,25.2,0.4127,25.2,25.2,0.0,0.0,0.0,25.2,-25.2,True
2023-01-01,Alaska Airlines Inc.,BUR,SEA,Morning,Short Haul,10.0,21.82,0.2411,21.82,21.82,10.0,0.0,30.0,21.82,8.18,True
2023-01-02,Alaska Airlines Inc.,SEA,HNL,Morning,Medium Haul,22.0,25.06,0.3567,25.06,25.06,22.0,0.0,66.0,25.06,40.94,False
2023-01-02,Alaska Airlines Inc.,SAN,LIH,Morning,Medium Haul,-1.0,19.63,0.2598,19.63,19.63,0.0,0.0,0.0,19.63,-19.63,True
2023-01-02,Alaska Airlines Inc.,SAN,MCO,Evening,Medium Haul,36.0,28.62,0.3968,28.62,28.62,36.0,7.38,108.0,50.76,57.24,False
2023-01-02,Alaska Airlines Inc.,SAN,AUS,Afternoon,Short Haul,-1.0,27.06,0.3342,27.06,20.23,0.0,0.0,0.0,20.23,-20.23,True
2023-01-02,Alaska Airlines Inc.,SAN,PDX,Morning,Short Haul,-8.0,19.56,0.2646,19.56,19.56,0.0,0.0,0.0,19.56,-19.56,True
2023-01-02,Alaska Airlines Inc.,SAN,FLL,Morning,Medium Haul,-1.0,19.63,0.2598,19.63,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-01-02,Alaska Airlines Inc.,SAN,SEA,Morning,Short Haul,6.0,19.56,0.2646,19.56,19.56,6.0,0.0,18.0,19.56,-1.56,True
2023-01-02,Alaska Airlines Inc.,JFK,SFO,Afternoon,Medium Haul,15.0,25.01,0.3618,25.01,25.01,15.0,0.0,45.0,25.01,19.99,False
2023-01-02,Alaska Airlines Inc.,SAN,MCO,Morning,Medium Haul,-6.0,19.63,0.2598,19.63,19.63,0.0,0.0,0.0,19.63,-19.63,False
2023-01-02,Alaska Airlines Inc.,SAN,EWR,Morning,Medium Haul,19.0,19.63,0.2598,19.63,19.63,19.0,0.0,57.0,19.63,37.37,True
2023-01-02,Alaska Airlines Inc.,SEA,KOA,Morning,Medium Haul,18.0,25.06,0.3567,25.06,25.06,18.0,0.0,54.0,25.06,28.94,False
2023-01-02,Alaska Airlines Inc.,SAN,OGG,Morning,Medium Haul,102.0,19.63,0.2598,19.63,19.63,102.0,82.37,306.0,266.73,39.27,False
2023-01-02,Alaska Airlines Inc.,SEA,OGG,Morning,Medium Haul,14.0,25.06,0.3567,25.06,25.06,14.0,0.0,42.0,25.06,16.94,False
2023-01-02,Alaska Airlines Inc.,SAN,HNL,Morning,Medium Haul,68.0,19.63,0.2598,19.63,19.63,68.0,48.37,204.0,164.73,39.27,False
2023-01-02,Alaska Airlines Inc.,SAN,KOA,Morning,Medium Haul,-9.0,19.63,0.2598,19.63,19.63,0.0,0.0,0.0,19.63,-19.63,False
2023-01-02,Alaska Airlines Inc.,SAN,BOS,Morning,Medium Haul,-2.0,19.63,0.2598,19.63,19.63,0.0,0.0,0.0,19.63,-19.63,True
2023-01-02,Alaska Airlines Inc.,PDX,LIH,Morning,Medium Haul,62.0,24.43,0.3622,24.43,19.63,62.0,42.37,186.0,146.73,39.27,True
2023-01-03,Alaska Airlines Inc.,SAN,JFK,Morning,Medium Haul,-6.0,21.16,0.3133,21.16,21.16,0.0,0.0,0.0,21.16,-21.16,True
2023-01-03,Alaska Airlines Inc.,SAN,LIH,Morning,Medium Haul,7.0,21.16,0.3133,21.16,21.16,7.0,0.0,21.0,21.16,-0.16,False
2023-01-03,Alaska Airlines Inc.,SAN,JFK,Evening,Medium Haul,6.0,29.02,0.3848,29.02,29.02,6.0,0.0,18.0,29.02,-11.02,False
2023-01-03,Alaska Airlines Inc.,SAN,EWR,Morning,Medium Haul,13.0,21.16,0.3133,21.16,21.16,13.0,0.0,39.0,21.16,17.84,False
2023-01-03,Alaska Airlines Inc.,SEA,OGG,Morning,Medium Haul,78.0,22.11,0.322,22.11,22.11,78.0,55.89,234.0,189.78,44.22,False
2023-01-03,Alaska Airlines Inc.,SAN,OGG,Morning,Medium Haul,39.0,21.16,0.3133,21.16,21.16,39.0,17.84,117.0,74.68,42.32,False
2023-01-03,Alaska Airlines Inc.,SEA,LIH,Morning,Medium Haul,30.0,22.11,0.322,22.11,22.11,30.0,7.89,90.0,45.78,44.22,False
2023-01-03,Alaska Airlines Inc.,SAN,HNL,Morning,Medium Haul,42.0,21.16,0.3133,21.16,21.16,42.0,20.84,126.0,83.68,42.32,False
2023-01-03,Alaska Airlines Inc.,SAN,KOA,Morning,Medium Haul,-2.0,21.16,0.3133,21.16,21.16,0.0,0.0,0.0,21.16,-21.16,False
2023-01-03,Alaska Airlines Inc.,AUS,SFO,Afternoon,Medium Haul,-4.0,38.73,0.3676,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-04,Alaska Airlines Inc.,SAN,JFK,Morning,Medium Haul,14.0,19.49,0.2829,19.49,19.49,14.0,0.0,42.0,19.49,22.51,True
2023-01-04,Alaska Airlines Inc.,SAN,LIH,Morning,Medium Haul,39.0,19.49,0.2829,19.49,19.49,39.0,19.51,117.0,78.01,38.99,False
2023-01-05,Alaska Airlines Inc.,PDX,BUR,Morning,Short Haul,-10.0,24.68,0.3001,24.68,24.68,0.0,0.0,0.0,24.68,-24.68,False
2023-01-05,Alaska Airlines Inc.,SAN,FLL,Morning,Medium Haul,18.0,21.26,0.2303,21.26,21.26,18.0,0.0,54.0,21.26,32.74,False
2023-01-05,Alaska Airlines Inc.,SEA,OGG,Afternoon,Medium Haul,-6.0,30.49,0.3718,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-05,Alaska Airlines Inc.,SEA,OGG,Morning,Medium Haul,-4.0,22.99,0.4089,22.99,22.99,0.0,0.0,0.0,22.99,-22.99,False
2023-01-05,Alaska Airlines Inc.,SEA,LIH,Morning,Medium Haul,29.0,22.99,0.4089,22.99,16.25,29.0,12.75,87.0,54.5,32.5,True
2023-01-05,Alaska Airlines Inc.,SAN,KOA,Morning,Medium Haul,2.0,21.26,0.2303,21.26,21.26,2.0,0.0,6.0,21.26,-15.26,False
2023-01-07,Alaska Airlines Inc.,ANC,JNU,Morning,Short Haul,-11.0,34.27,0.2867,30.0,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-01-07,Alaska Airlines Inc.,JNU,PSG,Afternoon,Short Haul,-8.0,32.15,0.376,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-07,Alaska Airlines Inc.,SFO,HNL,Morning,Medium Haul,11.0,21.38,0.2493,21.38,21.38,11.0,0.0,33.0,21.38,11.62,False
2023-01-07,Alaska Airlines Inc.,PDX,SFO,Evening,Short Haul,1.0,29.66,0.3769,29.66,29.66,1.0,0.0,3.0,29.66,-26.66,False
2023-01-08,Alaska Airlines Inc.,JNU,KTN,Morning,Short Haul,125.0,38.16,0.4594,30.0,30.0,125.0,95.0,375.0,315.0,60.0,False
2023-01-08,Alaska Airlines Inc.,ANC,JNU,Morning,Short Haul,-3.0,39.45,0.2753,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-08,Alaska Airlines Inc.,YAK,JNU,Afternoon,Short Haul,37.0,48.18,0.5248,30.0,30.0,37.0,7.0,111.0,51.0,60.0,False
2023-01-08,Alaska Airlines Inc.,SIT,JNU,Evening,Short Haul,83.0,31.56,0.4265,30.0,30.0,83.0,53.0,249.0,189.0,60.0,False
2023-01-08,Alaska Airlines Inc.,ANC,JNU,Evening,Short Haul,10.0,29.89,0.2598,29.89,29.89,10.0,0.0,30.0,29.89,0.11,False
2023-01-08,Alaska Airlines Inc.,FLL,SFO,Evening,Medium Haul,10.0,25.85,0.3988,25.85,25.85,10.0,0.0,30.0,25.85,4.15,False
2023-01-09,Alaska Airlines Inc.,CDV,YAK,Afternoon,Short Haul,240.0,132.56,0.5099,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-01-09,Alaska Airlines Inc.,SEA,BUR,Afternoon,Short Haul,30.0,24.9,0.3947,24.9,15.0,30.0,15.0,90.0,60.0,30.0,False
2023-01-09,Alaska Airlines Inc.,SJC,SEA,Morning,Short Haul,1.0,25.2,0.3099,25.2,25.2,1.0,0.0,3.0,25.2,-22.2,True
2023-01-10,Alaska Airlines Inc.,SEA,LIH,Afternoon,Medium Haul,-4.0,25.7,0.3395,25.7,25.7,0.0,0.0,0.0,25.7,-25.7,False
2023-01-10,Alaska Airlines Inc.,SEA,OGG,Morning,Medium Haul,-6.0,23.63,0.3378,23.63,23.63,0.0,0.0,0.0,23.63,-23.63,False
2023-01-10,Alaska Airlines Inc.,SEA,LIH,Morning,Medium Haul,103.0,23.63,0.3378,23.63,23.63,103.0,79.37,309.0,261.75,47.25,False
2023-01-10,Alaska Airlines Inc.,SAN,HNL,Morning,Medium Haul,6.0,19.98,0.2511,19.98,19.98,6.0,0.0,18.0,19.98,-1.98,True
2023-01-12,Alaska Airlines Inc.,WRG,PSG,Morning,Short Haul,39.0,34.42,0.6177,30.0,30.0,39.0,9.0,117.0,57.0,60.0,False
2023-01-14,Alaska Airlines Inc.,YAK,CDV,Afternoon,Short Haul,-28.0,37.82,0.3752,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-14,Alaska Airlines Inc.,LAS,PAE,Afternoon,Short Haul,-16.0,27.3,0.351,27.3,27.3,0.0,0.0,0.0,27.3,-27.3,False
2023-01-15,Alaska Airlines Inc.,SEA,KTN,Morning,Short Haul,-4.0,24.7,0.2686,24.7,24.7,0.0,0.0,0.0,24.7,-24.7,False
2023-01-15,Alaska Airlines Inc.,AUS,SFO,Morning,Medium Haul,-6.0,20.98,0.265,20.98,20.98,0.0,0.0,0.0,20.98,-20.98,True
2023-01-16,Alaska Airlines Inc.,ANC,ADQ,Afternoon,Short Haul,8.0,35.05,0.2718,30.0,30.0,8.0,0.0,24.0,30.0,-6.0,False
2023-01-19,Alaska Airlines Inc.,SEA,CMH,Morning,Medium Haul,15.0,18.08,0.2486,18.08,18.08,15.0,0.0,45.0,18.08,26.92,True
2023-01-19,Alaska Airlines Inc.,SNA,SEA,Evening,Short Haul,-10.0,27.65,0.3198,27.65,27.65,0.0,0.0,0.0,27.65,-27.65,False
2023-01-20,Alaska Airlines Inc.,SIT,KTN,Morning,Short Haul,-6.0,25.43,0.3147,25.43,25.43,0.0,0.0,0.0,25.43,-25.43,False
2023-01-20,Alaska Airlines Inc.,JNU,PSG,Afternoon,Short Haul,46.0,35.62,0.4171,30.0,30.0,46.0,16.0,138.0,78.0,60.0,False
2023-01-20,Alaska Airlines Inc.,KTN,WRG,Morning,Short Haul,-11.0,30.89,0.2571,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-20,Alaska Airlines Inc.,CDV,YAK,Afternoon,Short Haul,-11.0,30.39,0.346,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-20,Alaska Airlines Inc.,SIT,JNU,Evening,Short Haul,18.0,27.24,0.4471,27.24,27.24,18.0,0.0,54.0,27.24,26.76,False
2023-01-20,Alaska Airlines Inc.,SEA,FAI,Afternoon,Medium Haul,-1.0,27.41,0.3493,27.41,27.41,0.0,0.0,0.0,27.41,-27.41,False
2023-01-22,Alaska Airlines Inc.,BUR,SEA,Afternoon,Short Haul,159.0,53.25,0.3798,30.0,30.0,159.0,129.0,477.0,417.0,60.0,False
2023-01-23,Alaska Airlines Inc.,PHX,ANC,Evening,Medium Haul,-8.0,32.54,0.3947,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-24,Alaska Airlines Inc.,PHX,SEA,Afternoon,Short Haul,-8.0,23.52,0.3259,23.52,23.52,0.0,0.0,0.0,23.52,-23.52,False
2023-01-25,Alaska Airlines Inc.,OGG,SJC,Afternoon,Medium Haul,6.0,37.71,0.3732,30.0,30.0,6.0,0.0,18.0,30.0,-12.0,False
2023-01-26,Alaska Airlines Inc.,JNU,PSG,Afternoon,Short Haul,1.0,31.03,0.3968,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,False
2023-01-26,Alaska Airlines Inc.,WRG,PSG,Morning,Short Haul,12.0,20.33,0.2208,20.33,20.33,12.0,0.0,36.0,20.33,15.67,False
2023-01-26,Alaska Airlines Inc.,SEA,KOA,Morning,Medium Haul,1.0,20.77,0.2577,20.77,20.77,1.0,0.0,3.0,20.77,-17.77,False
2023-01-26,Alaska Airlines Inc.,SEA,HNL,Morning,Medium Haul,0.0,20.77,0.2577,20.77,20.77,0.0,0.0,0.0,20.77,-20.77,False
2023-01-26,Alaska Airlines Inc.,SAN,KOA,Morning,Medium Haul,132.0,24.07,0.278,24.07,24.07,132.0,107.93,396.0,347.87,48.13,False
2023-01-27,Alaska Airlines Inc.,SEA,KTN,Evening,Short Haul,-7.0,25.47,0.3194,25.47,25.47,0.0,0.0,0.0,25.47,-25.47,False
2023-01-28,Alaska Airlines Inc.,ANC,ADQ,Afternoon,Short Haul,116.0,33.65,0.3984,30.0,30.0,116.0,86.0,348.0,288.0,60.0,False
2023-01-29,Alaska Airlines Inc.,SEA,RNO,Morning,Short Haul,-7.0,18.57,0.2292,18.57,18.57,0.0,0.0,0.0,18.57,-18.57,False
2023-01-30,Alaska Airlines Inc.,DCA,SEA,Morning,Medium Haul,46.0,18.31,0.2973,18.31,18.31,46.0,27.69,138.0,101.39,36.61,False
2023-01-31,Alaska Airlines Inc.,CDV,YAK,Afternoon,Short Haul,-22.0,55.82,0.3861,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-31,Alaska Airlines Inc.,SAN,PDX,Evening,Short Haul,-13.0,27.05,0.324,27.05,15.0,0.0,0.0,0.0,15.0,-15.0,False
2023-01-01,JetBlue Airways,SAN,JFK,Evening,Medium Haul,7.0,69.09,0.5193,30.0,30.0,7.0,0.0,21.0,30.0,-9.0,False
2023-01-01,JetBlue Airways,SAN,JFK,Afternoon,Medium Haul,13.0,49.47,0.4339,30.0,17.92,13.0,0.0,39.0,17.92,21.08,False
2023-01-01,JetBlue Airways,SAN,FLL,Evening,Medium Haul,51.0,69.09,0.5193,30.0,30.0,51.0,21.0,153.0,93.0,60.0,False
2023-01-01,JetBlue Airways,BOS,SAN,Morning,Medium Haul,36.0,27.08,0.3626,27.08,27.08,36.0,8.92,108.0,53.83,54.17,True
2023-01-01,JetBlue Airways,SAN,BOS,Morning,Medium Haul,240.0,66.32,0.4272,30.0,30.0,240.0,210.0,720.0,660.0,60.0,True
2023-01-01,JetBlue Airways,BOS,SLC,Evening,Medium Haul,162.0,54.07,0.4753,30.0,15.0,162.0,147.0,486.0,456.0,30.0,False
2023-01-01,JetBlue Airways,BOS,SAV,Evening,Short Haul,74.0,57.02,0.4489,30.0,30.0,74.0,44.0,222.0,162.0,60.0,False
2023-01-01,JetBlue Airways,LGA,SAV,Evening,Short Haul,1.0,70.82,0.4082,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,False
2023-01-01,JetBlue Airways,SAN,BOS,Evening,Medium Haul,227.0,69.09,0.5193,30.0,30.0,227.0,197.0,681.0,621.0,60.0,False
2023-01-02,JetBlue Airways,BOS,SFO,Evening,Medium Haul,105.0,46.97,0.4788,30.0,25.37,105.0,79.63,315.0,264.27,50.73,False
2023-01-02,JetBlue Airways,SAN,JFK,Evening,Medium Haul,1.0,42.0,0.4572,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,False
2023-01-02,JetBlue Airways,JFK,SAN,Morning,Medium Haul,21.0,24.13,0.3373,24.13,24.13,21.0,0.0,63.0,24.13,38.87,True
2023-01-02,JetBlue Airways,SAN,JFK,Afternoon,Medium Haul,89.0,38.24,0.4331,30.0,20.87,89.0,68.13,267.0,225.27,41.73,True
2023-01-02,JetBlue Airways,FLL,SFO,Evening,Medium Haul,136.0,64.37,0.5105,30.0,30.0,136.0,106.0,408.0,348.0,60.0,False
2023-01-02,JetBlue Airways,JFK,RDU,Morning,Short Haul,8.0,24.24,0.2787,24.24,24.24,8.0,0.0,24.0,24.24,-0.24,False
2023-01-02,JetBlue Airways,SAN,FLL,Evening,Medium Haul,18.0,42.0,0.4572,30.0,30.0,18.0,0.0,54.0,30.0,24.0,False
2023-01-02,JetBlue Airways,SAN,BOS,Morning,Medium Haul,-3.0,24.55,0.3207,24.55,19.63,0.0,0.0,0.0,19.63,-19.63,True
2023-01-02,JetBlue Airways,BOS,RIC,Morning,Short Haul,-3.0,25.54,0.2766,25.54,25.54,0.0,0.0,0.0,25.54,-25.54,False
2023-01-02,JetBlue Airways,SAN,BOS,Evening,Medium Haul,-4.0,42.0,0.4572,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-02,JetBlue Airways,JFK,SFO,Evening,Medium Haul,57.0,38.76,0.4461,30.0,24.13,57.0,32.87,171.0,122.73,48.27,False
2023-01-03,JetBlue Airways,SAN,JFK,Morning,Medium Haul,-5.0,27.86,0.3392,27.86,27.86,0.0,0.0,0.0,27.86,-27.86,True
2023-01-03,JetBlue Airways,SAN,JFK,Afternoon,Medium Haul,74.0,44.71,0.5169,30.0,30.0,74.0,44.0,222.0,162.0,60.0,False
2023-01-03,JetBlue Airways,SAN,BOS,Afternoon,Medium Haul,48.0,44.71,0.5169,30.0,30.0,48.0,18.0,144.0,84.0,60.0,False
2023-01-03,JetBlue Airways,BOS,MSP,Afternoon,Short Haul,13.0,33.49,0.3848,30.0,30.0,13.0,0.0,39.0,30.0,9.0,False
2023-01-03,JetBlue Airways,FLL,HPN,Evening,Short Haul,25.0,46.32,0.4428,30.0,30.0,25.0,0.0,75.0,30.0,45.0,False
2023-01-03,JetBlue Airways,JFK,ATL,Afternoon,Short Haul,-5.0,35.71,0.4011,30.0,17.14,0.0,0.0,0.0,17.14,-17.14,False
2023-01-03,JetBlue Airways,BOS,CLT,Afternoon,Short Haul,2.0,33.49,0.3848,30.0,30.0,2.0,0.0,6.0,30.0,-24.0,True
2023-01-03,JetBlue Airways,SAN,BOS,Evening,Medium Haul,1.0,41.69,0.4916,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,False
2023-01-04,JetBlue Airways,JFK,BUR,Morning,Medium Haul,10.0,25.43,0.3031,25.43,25.43,10.0,0.0,30.0,25.43,4.57,False
2023-01-04,JetBlue Airways,MCO,LGA,Evening,Short Haul,14.0,50.13,0.4292,30.0,30.0,14.0,0.0,42.0,30.0,12.0,False
2023-01-04,JetBlue Airways,PBI,HPN,Evening,Short Haul,1.0,45.99,0.4241,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,False
2023-01-04,JetBlue Airways,JFK,BTV,Morning,Short Haul,40.0,25.1,0.28,25.1,25.1,40.0,14.9,120.0,69.8,50.2,False
2023-01-04,JetBlue Airways,BOS,SFO,Morning,Medium Haul,-6.0,24.61,0.296,24.61,24.61,0.0,0.0,0.0,24.61,-24.61,False
2023-01-05,JetBlue Airways,JFK,SRQ,Morning,Short Haul,-2.0,29.26,0.2606,29.26,29.26,0.0,0.0,0.0,29.26,-29.26,False
2023-01-05,JetBlue Airways,CHS,LGA,Morning,Short Haul,-14.0,31.63,0.2922,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-07,JetBlue Airways,JFK,SFO,Evening,Medium Haul,1.0,42.68,0.443,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,False
2023-01-08,JetBlue Airways,FLL,BQN,Afternoon,Short Haul,16.0,42.75,0.3753,30.0,30.0,16.0,0.0,48.0,30.0,18.0,False
2023-01-08,JetBlue Airways,EWR,MIA,Afternoon,Short Haul,-3.0,45.36,0.337,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-09,JetBlue Airways,BOS,LAX,Afternoon,Medium Haul,7.0,50.83,0.4032,30.0,30.0,7.0,0.0,21.0,30.0,-9.0,False
2023-01-10,JetBlue Airways,BOS,LAX,Morning,Medium Haul,59.0,33.24,0.2969,30.0,15.0,59.0,44.0,177.0,147.0,30.0,True
2023-01-10,JetBlue Airways,SJU,BDL,Night,Medium Haul,-4.0,40.81,0.3116,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-10,JetBlue Airways,BOS,LAS,Morning,Medium Haul,10.0,33.24,0.2969,30.0,30.0,10.0,0.0,30.0,30.0,0.0,False
2023-01-12,JetBlue Airways,FLL,DCA,Evening,Short Haul,61.0,48.72,0.4278,30.0,30.0,61.0,31.0,183.0,123.0,60.0,False
2023-01-13,JetBlue Airways,JFK,BTV,Morning,Short Haul,35.0,31.84,0.3515,30.0,30.0,35.0,5.0,105.0,45.0,60.0,False
2023-01-14,JetBlue Airways,BOS,SAN,Afternoon,Medium Haul,5.0,41.81,0.4012,30.0,15.0,5.0,0.0,15.0,15.0,0.0,True
2023-01-14,JetBlue Airways,SAN,BOS,Afternoon,Medium Haul,240.0,46.6,0.5057,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-01-14,JetBlue Airways,LAX,SFO,Morning,Short Haul,-13.0,31.59,0.2909,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-15,JetBlue Airways,PBI,LGA,Morning,Short Haul,41.0,29.39,0.2683,29.39,29.39,41.0,11.61,123.0,64.21,58.79,False
2023-01-16,JetBlue Airways,JFK,BUR,Morning,Medium Haul,-2.0,45.98,0.3354,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-16,JetBlue Airways,LGA,PBI,Afternoon,Short Haul,240.0,59.61,0.3939,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-01-18,JetBlue Airways,JFK,BNA,Morning,Short Haul,-9.0,23.94,0.2631,23.94,23.94,0.0,0.0,0.0,23.94,-23.94,False
2023-01-18,JetBlue Airways,FLL,DCA,Afternoon,Short Haul,19.0,32.9,0.3819,30.0,30.0,19.0,0.0,57.0,30.0,27.0,False
2023-01-19,JetBlue Airways,BOS,LAX,Morning,Medium Haul,7.0,38.14,0.3242,30.0,30.0,7.0,0.0,21.0,30.0,-9.0,False
2023-01-20,JetBlue Airways,MSP,BOS,Evening,Short Haul,130.0,60.76,0.5045,30.0,30.0,130.0,100.0,390.0,330.0,60.0,False
2023-01-22,JetBlue Airways,FLL,BOS,Morning,Short Haul,-5.0,41.64,0.3123,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-22,JetBlue Airways,SAN,BOS,Afternoon,Medium Haul,219.0,58.73,0.4718,30.0,30.0,219.0,189.0,657.0,597.0,60.0,False
2023-01-22,JetBlue Airways,FLL,ORH,Afternoon,Short Haul,80.0,46.15,0.4547,30.0,30.0,80.0,50.0,240.0,180.0,60.0,False
2023-01-23,JetBlue Airways,BUR,JFK,Afternoon,Medium Haul,-5.0,36.52,0.3617,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-23,JetBlue Airways,EYW,BOS,Afternoon,Short Haul,240.0,51.02,0.4493,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-01-24,JetBlue Airways,SJU,JFK,Morning,Medium Haul,-10.0,34.5,0.3347,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-24,JetBlue Airways,BOS,IAH,Morning,Medium Haul,2.0,39.73,0.2953,30.0,30.0,2.0,0.0,6.0,30.0,-24.0,False
2023-01-25,JetBlue Airways,PBI,EWR,Afternoon,Short Haul,49.0,40.57,0.4263,30.0,30.0,49.0,19.0,147.0,87.0,60.0,False
2023-01-25,JetBlue Airways,MCO,JFK,Afternoon,Short Haul,2.0,34.37,0.3599,30.0,30.0,2.0,0.0,6.0,30.0,-24.0,False
2023-01-26,JetBlue Airways,EYW,BOS,Afternoon,Short Haul,5.0,40.02,0.4236,30.0,30.0,5.0,0.0,15.0,30.0,-15.0,False
2023-01-27,JetBlue Airways,BOS,LAS,Afternoon,Medium Haul,-7.0,42.56,0.4185,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-27,JetBlue Airways,PBI,DCA,Afternoon,Short Haul,17.0,32.66,0.4282,30.0,30.0,17.0,0.0,51.0,30.0,21.0,False
2023-01-28,JetBlue Airways,FLL,SJU,Afternoon,Short Haul,-19.0,35.2,0.3599,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-29,JetBlue Airways,JFK,BUR,Morning,Medium Haul,-10.0,27.13,0.2542,27.13,27.13,0.0,0.0,0.0,27.13,-27.13,False
2023-01-29,JetBlue Airways,BOS,SAN,Morning,Medium Haul,-6.0,27.58,0.2587,27.58,27.58,0.0,0.0,0.0,27.58,-27.58,False
2023-01-29,JetBlue Airways,JFK,MCI,Afternoon,Short Haul,-16.0,38.22,0.3592,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-01-30,JetBlue Airways,BDL,LAX,Morning,Medium Haul,8.0,31.63,0.2871,30.0,30.0,8.0,0.0,24.0,30.0,-6.0,False
2023-01-30,JetBlue Airways,BOS,SAN,Morning,Medium Haul,-9.0,24.06,0.3128,24.06,24.06,0.0,0.0,0.0,24.06,-24.06,False
2023-01-30,JetBlue Airways,BNA,LGA,Morning,Short Haul,-11.0,26.87,0.2364,26.87,26.87,0.0,0.0,0.0,26.87,-26.87,True
2023-01-30,JetBlue Airways,JFK,LAS,Morning,Medium Haul,-4.0,25.53,0.2911,25.53,25.53,0.0,0.0,0.0,25.53,-25.53,False
2023-01-30,JetBlue Airways,BOS,LAS,Morning,Medium Haul,44.0,24.06,0.3128,24.06,24.06,44.0,19.94,132.0,83.88,48.12,False
2023-01-31,JetBlue Airways,BOS,SAN,Morning,Medium Haul,78.0,33.65,0.3338,30.0,30.0,78.0,48.0,234.0,174.0,60.0,True
